id,category_id,dept_id,value,period,create_time
42976,8,104,52.5,202104,2026-02-21 17:35:39
42977,1,101,54.0,202205,2026-02-21 17:35:39
42978,2,102,55.5,202306,2026-02-21 17:35:39
42979,3,103,57.0,202407,2026-02-21 17:35:39
42980,4,104,55.0,202508,2026-02-21 17:35:39
42981,5,101,56.5,202109,2026-02-21 17:35:39
42982,6,102,58.0,202210,2026-02-21 17:35:39
42983,7,103,59.5,202311,2026-02-21 17:35:39
42984,8,104,61.0,202412,2026-02-21 17:35:39
42985,1,101,62.5,202501,2026-02-21 17:35:39
42986,2,102,64.0,202102,2026-02-21 17:35:39
42987,3,103,62.0,202203,2026-02-21 17:35:39
42988,4,104,63.5,202304,2026-02-21 17:35:39
42989,5,101,65.0,202405,2026-02-21 17:35:39
42990,6,102,66.5,202506,2026-02-21 17:35:39
42991,7,103,68.0,202107,2026-02-21 17:35:39
42992,8,104,69.5,202208,2026-02-21 17:35:39
42993,1,101,71.0,202309,2026-02-21 17:35:39
42994,2,102,69.0,202410,2026-02-21 17:35:39
42995,3,103,70.5,202511,2026-02-21 17:35:39
42996,4,104,72.0,202112,2026-02-21 17:35:39
42997,5,101,73.5,202201,2026-02-21 17:35:39
42998,6,102,75.0,202302,2026-02-21 17:35:39
42999,7,103,76.5,202403,2026-02-21 17:35:39
43000,8,104,78.0,202504,2026-02-21 17:35:39
43001,1,101,76.0,202105,2026-02-21 17:35:39
43002,2,102,77.5,202206,2026-02-21 17:35:39
43003,3,103,79.0,202307,2026-02-21 17:35:39
43004,4,104,80.5,202408,2026-02-21 17:35:39
43005,5,101,82.0,202509,2026-02-21 17:35:39
43006,6,102,83.5,202110,2026-02-21 17:35:39
43007,7,103,85.0,202211,2026-02-21 17:35:39
43008,8,104,83.0,202312,2026-02-21 17:35:39
43009,1,101,84.5,202401,2026-02-21 17:35:39
43010,2,102,86.0,202502,2026-02-21 17:35:39
43011,3,103,87.5,202103,2026-02-21 17:35:39
43012,4,104,89.0,202204,2026-02-21 17:35:39
43013,5,101,90.5,202305,2026-02-21 17:35:39
43014,6,102,92.0,202406,2026-02-21 17:35:39
43015,7,103,90.0,202507,2026-02-21 17:35:39
43016,8,104,91.5,202108,2026-02-21 17:35:39
43017,1,101,93.0,202209,2026-02-21 17:35:39
43018,2,102,94.5,202310,2026-02-21 17:35:39
43019,3,103,96.0,202411,2026-02-21 17:35:39
43020,4,104,52.5,202512,2026-02-21 17:35:39
43021,5,101,54.0,202101,2026-02-21 17:35:39
43022,6,102,52.0,202202,2026-02-21 17:35:39
43023,7,103,53.5,202303,2026-02-21 17:35:39
43024,8,104,55.0,202404,2026-02-21 17:35:39
43025,1,101,56.5,202505,2026-02-21 17:35:39
43026,2,102,58.0,202106,2026-02-21 17:35:39
43027,3,103,59.5,202207,2026-02-21 17:35:39
43028,4,104,61.0,202308,2026-02-21 17:35:39
43029,5,101,59.0,202409,2026-02-21 17:35:39
43030,6,102,60.5,202510,2026-02-21 17:35:39
43031,7,103,62.0,202111,2026-02-21 17:35:39
43032,8,104,63.5,202212,2026-02-21 17:35:39
43033,1,101,65.0,202301,2026-02-21 17:35:39
43034,2,102,66.5,202402,2026-02-21 17:35:39
43035,3,103,68.0,202503,2026-02-21 17:35:39
43036,4,104,66.0,202104,2026-02-21 17:35:39
43037,5,101,67.5,202205,2026-02-21 17:35:39
43038,6,102,69.0,202306,2026-02-21 17:35:39
43039,7,103,70.5,202407,2026-02-21 17:35:39
43040,8,104,72.0,202508,2026-02-21 17:35:39
43041,1,101,73.5,202109,2026-02-21 17:35:39
43042,2,102,75.0,202210,2026-02-21 17:35:39
43043,3,103,73.0,202311,2026-02-21 17:35:39
43044,4,104,74.5,202412,2026-02-21 17:35:39
43045,5,101,76.0,202501,2026-02-21 17:35:39
43046,6,102,77.5,202102,2026-02-21 17:35:39
43047,7,103,79.0,202203,2026-02-21 17:35:39
43048,8,104,80.5,202304,2026-02-21 17:35:39
43049,1,101,82.0,202405,2026-02-21 17:35:39
43050,2,102,80.0,202506,2026-02-21 17:35:39
43051,3,103,81.5,202107,2026-02-21 17:35:39
43052,4,104,83.0,202208,2026-02-21 17:35:39
43053,5,101,84.5,202309,2026-02-21 17:35:39
43054,6,102,86.0,202410,2026-02-21 17:35:39
43055,7,103,87.5,202511,2026-02-21 17:35:39
43056,8,104,89.0,202112,2026-02-21 17:35:39
43057,1,101,87.0,202201,2026-02-21 17:35:39
43058,2,102,88.5,202302,2026-02-21 17:35:39
43059,3,103,90.0,202403,2026-02-21 17:35:39
43060,4,104,91.5,202504,2026-02-21 17:35:39
43061,5,101,93.0,202105,2026-02-21 17:35:39
43062,6,102,94.5,202206,2026-02-21 17:35:39
43063,7,103,96.0,202307,2026-02-21 17:35:39
43064,8,104,94.0,202408,2026-02-21 17:35:39
43065,1,101,50.5,202509,2026-02-21 17:35:39
43066,2,102,52.0,202110,2026-02-21 17:35:39
43067,3,103,53.5,202211,2026-02-21 17:35:39
43068,4,104,55.0,202312,2026-02-21 17:35:39
43069,5,101,56.5,202401,2026-02-21 17:35:39
43070,6,102,58.0,202502,2026-02-21 17:35:39
43071,7,103,56.0,202103,2026-02-21 17:35:39
43072,8,104,57.5,202204,2026-02-21 17:35:39
43073,1,101,59.0,202305,2026-02-21 17:35:39
43074,2,102,60.5,202406,2026-02-21 17:35:39
43075,3,103,62.0,202507,2026-02-21 17:35:39
43076,4,104,63.5,202108,2026-02-21 17:35:39
43077,5,101,65.0,202209,2026-02-21 17:35:39
43078,6,102,63.0,202310,2026-02-21 17:35:39
43079,7,103,64.5,202411,2026-02-21 17:35:39
43080,8,104,66.0,202512,2026-02-21 17:35:39
43081,1,101,67.5,202101,2026-02-21 17:35:39
43082,2,102,69.0,202202,2026-02-21 17:35:39
43083,3,103,70.5,202303,2026-02-21 17:35:39
43084,4,104,72.0,202404,2026-02-21 17:35:39
43085,5,101,70.0,202505,2026-02-21 17:35:39
43086,6,102,71.5,202106,2026-02-21 17:35:39
43087,7,103,73.0,202207,2026-02-21 17:35:39
43088,8,104,74.5,202308,2026-02-21 17:35:39
43089,1,101,76.0,202409,2026-02-21 17:35:39
43090,2,102,77.5,202510,2026-02-21 17:35:39
43091,3,103,79.0,202111,2026-02-21 17:35:39
43092,4,104,77.0,202212,2026-02-21 17:35:39
43093,5,101,78.5,202301,2026-02-21 17:35:39
43094,6,102,80.0,202402,2026-02-21 17:35:39
43095,7,103,81.5,202503,2026-02-21 17:35:39
43096,8,104,83.0,202104,2026-02-21 17:35:39
43097,1,101,84.5,202205,2026-02-21 17:35:39
43098,2,102,86.0,202306,2026-02-21 17:35:39
43099,3,103,84.0,202407,2026-02-21 17:35:39
43100,4,104,85.5,202508,2026-02-21 17:35:39
43101,5,101,87.0,202109,2026-02-21 17:35:39
43102,6,102,88.5,202210,2026-02-21 17:35:39
43103,7,103,90.0,202311,2026-02-21 17:35:39
43104,8,104,91.5,202412,2026-02-21 17:35:39
43105,1,101,93.0,202501,2026-02-21 17:35:39
43106,2,102,91.0,202102,2026-02-21 17:35:39
43107,3,103,92.5,202203,2026-02-21 17:35:39
43108,4,104,94.0,202304,2026-02-21 17:35:39
43109,5,101,95.5,202405,2026-02-21 17:35:39
43110,6,102,52.0,202506,2026-02-21 17:35:39
43111,7,103,53.5,202107,2026-02-21 17:35:39
43112,8,104,55.0,202208,2026-02-21 17:35:39
43113,1,101,53.0,202309,2026-02-21 17:35:39
43114,2,102,54.5,202410,2026-02-21 17:35:39
43115,3,103,56.0,202511,2026-02-21 17:35:39
43116,4,104,57.5,202112,2026-02-21 17:35:39
43117,5,101,59.0,202201,2026-02-21 17:35:39
43118,6,102,60.5,202302,2026-02-21 17:35:39
43119,7,103,62.0,202403,2026-02-21 17:35:39
43120,8,104,60.0,202504,2026-02-21 17:35:39
43121,1,101,61.5,202105,2026-02-21 17:35:39
43122,2,102,63.0,202206,2026-02-21 17:35:39
43123,3,103,64.5,202307,2026-02-21 17:35:39
43124,4,104,66.0,202408,2026-02-21 17:35:39
43125,5,101,67.5,202509,2026-02-21 17:35:39
43126,6,102,69.0,202110,2026-02-21 17:35:39
43127,7,103,67.0,202211,2026-02-21 17:35:39
43128,8,104,68.5,202312,2026-02-21 17:35:39
43129,1,101,70.0,202401,2026-02-21 17:35:39
43130,2,102,71.5,202502,2026-02-21 17:35:39
43131,3,103,73.0,202103,2026-02-21 17:35:39
43132,4,104,74.5,202204,2026-02-21 17:35:39
43133,5,101,76.0,202305,2026-02-21 17:35:39
43134,6,102,74.0,202406,2026-02-21 17:35:39
43135,7,103,75.5,202507,2026-02-21 17:35:39
43136,8,104,77.0,202108,2026-02-21 17:35:39
43137,1,101,78.5,202209,2026-02-21 17:35:39
43138,2,102,80.0,202310,2026-02-21 17:35:39
43139,3,103,81.5,202411,2026-02-21 17:35:39
43140,4,104,83.0,202512,2026-02-21 17:35:39
43141,5,101,81.0,202101,2026-02-21 17:35:39
43142,6,102,82.5,202202,2026-02-21 17:35:39
43143,7,103,84.0,202303,2026-02-21 17:35:39
43144,8,104,85.5,202404,2026-02-21 17:35:39
43145,1,101,87.0,202505,2026-02-21 17:35:39
43146,2,102,88.5,202106,2026-02-21 17:35:39
43147,3,103,90.0,202207,2026-02-21 17:35:39
43148,4,104,88.0,202308,2026-02-21 17:35:39
43149,5,101,89.5,202409,2026-02-21 17:35:39
43150,6,102,91.0,202510,2026-02-21 17:35:39
43151,7,103,92.5,202111,2026-02-21 17:35:39
43152,8,104,94.0,202212,2026-02-21 17:35:39
43153,1,101,95.5,202301,2026-02-21 17:35:39
43154,2,102,97.0,202402,2026-02-21 17:35:39
43155,3,103,50.0,202503,2026-02-21 17:35:39
43156,4,104,51.5,202104,2026-02-21 17:35:39
43157,5,101,53.0,202205,2026-02-21 17:35:39
43158,6,102,54.5,202306,2026-02-21 17:35:39
43159,7,103,56.0,202407,2026-02-21 17:35:39
43160,8,104,57.5,202508,2026-02-21 17:35:39
43161,1,101,59.0,202109,2026-02-21 17:35:39
43162,2,102,57.0,202210,2026-02-21 17:35:39
43163,3,103,58.5,202311,2026-02-21 17:35:39
43164,4,104,60.0,202412,2026-02-21 17:35:39
43165,5,101,61.5,202501,2026-02-21 17:35:39
43166,6,102,63.0,202102,2026-02-21 17:35:39
43167,7,103,64.5,202203,2026-02-21 17:35:39
43168,8,104,66.0,202304,2026-02-21 17:35:39
43169,1,101,64.0,202405,2026-02-21 17:35:39
43170,2,102,65.5,202506,2026-02-21 17:35:39
43171,3,103,67.0,202107,2026-02-21 17:35:39
43172,4,104,68.5,202208,2026-02-21 17:35:39
43173,5,101,70.0,202309,2026-02-21 17:35:39
43174,6,102,71.5,202410,2026-02-21 17:35:39
43175,7,103,73.0,202511,2026-02-21 17:35:39
43176,8,104,71.0,202112,2026-02-21 17:35:39
43177,1,101,72.5,202201,2026-02-21 17:35:39
43178,2,102,74.0,202302,2026-02-21 17:35:39
43179,3,103,75.5,202403,2026-02-21 17:35:39
43180,4,104,77.0,202504,2026-02-21 17:35:39
43181,5,101,78.5,202105,2026-02-21 17:35:39
43182,6,102,80.0,202206,2026-02-21 17:35:39
43183,7,103,78.0,202307,2026-02-21 17:35:39
43184,8,104,79.5,202408,2026-02-21 17:35:39
43185,1,101,81.0,202509,2026-02-21 17:35:39
43186,2,102,82.5,202110,2026-02-21 17:35:39
43187,3,103,84.0,202211,2026-02-21 17:35:39
43188,4,104,85.5,202312,2026-02-21 17:35:39
43189,5,101,87.0,202401,2026-02-21 17:35:39
43190,6,102,85.0,202502,2026-02-21 17:35:39
43191,7,103,86.5,202103,2026-02-21 17:35:39
43192,8,104,88.0,202204,2026-02-21 17:35:39
43193,1,101,89.5,202305,2026-02-21 17:35:39
43194,2,102,91.0,202406,2026-02-21 17:35:39
43195,3,103,92.5,202507,2026-02-21 17:35:39
43196,4,104,94.0,202108,2026-02-21 17:35:39
43197,5,101,92.0,202209,2026-02-21 17:35:39
43198,6,102,93.5,202310,2026-02-21 17:35:39
43199,7,103,95.0,202411,2026-02-21 17:35:39
43200,8,104,51.5,202512,2026-02-21 17:35:39
43201,1,101,53.0,202101,2026-02-21 17:35:39
43202,2,102,54.5,202202,2026-02-21 17:35:39
43203,3,103,56.0,202303,2026-02-21 17:35:39
43204,4,104,54.0,202404,2026-02-21 17:35:39
43205,5,101,55.5,202505,2026-02-21 17:35:39
43206,6,102,57.0,202106,2026-02-21 17:35:39
43207,7,103,58.5,202207,2026-02-21 17:35:39
43208,8,104,60.0,202308,2026-02-21 17:35:39
43209,1,101,61.5,202409,2026-02-21 17:35:39
43210,2,102,63.0,202510,2026-02-21 17:35:39
43211,3,103,61.0,202111,2026-02-21 17:35:39
43212,4,104,62.5,202212,2026-02-21 17:35:39
43213,5,101,64.0,202301,2026-02-21 17:35:39
43214,6,102,65.5,202402,2026-02-21 17:35:39
43215,7,103,67.0,202503,2026-02-21 17:35:39
43216,8,104,68.5,202104,2026-02-21 17:35:39
43217,1,101,70.0,202205,2026-02-21 17:35:39
43218,2,102,68.0,202306,2026-02-21 17:35:39
43219,3,103,69.5,202407,2026-02-21 17:35:39
43220,4,104,71.0,202508,2026-02-21 17:35:39
43221,5,101,72.5,202109,2026-02-21 17:35:39
43222,6,102,74.0,202210,2026-02-21 17:35:39
43223,7,103,75.5,202311,2026-02-21 17:35:39
43224,8,104,77.0,202412,2026-02-21 17:35:39
43225,1,101,75.0,202501,2026-02-21 17:35:39
43226,2,102,76.5,202102,2026-02-21 17:35:39
43227,3,103,78.0,202203,2026-02-21 17:35:39
43228,4,104,79.5,202304,2026-02-21 17:35:39
43229,5,101,81.0,202405,2026-02-21 17:35:39
43230,6,102,82.5,202506,2026-02-21 17:35:39
43231,7,103,84.0,202107,2026-02-21 17:35:39
43232,8,104,82.0,202208,2026-02-21 17:35:39
43233,1,101,83.5,202309,2026-02-21 17:35:39
43234,2,102,85.0,202410,2026-02-21 17:35:39
43235,3,103,86.5,202511,2026-02-21 17:35:39
43236,4,104,88.0,202112,2026-02-21 17:35:39
43237,5,101,89.5,202201,2026-02-21 17:35:39
43238,6,102,91.0,202302,2026-02-21 17:35:39
43239,7,103,89.0,202403,2026-02-21 17:35:39
43240,8,104,90.5,202504,2026-02-21 17:35:39
43241,1,101,92.0,202105,2026-02-21 17:35:39
43242,2,102,93.5,202206,2026-02-21 17:35:39
43243,3,103,95.0,202307,2026-02-21 17:35:39
43244,4,104,96.5,202408,2026-02-21 17:35:39
43245,5,101,53.0,202509,2026-02-21 17:35:39
43246,6,102,51.0,202110,2026-02-21 17:35:39
43247,7,103,52.5,202211,2026-02-21 17:35:39
43248,8,104,54.0,202312,2026-02-21 17:35:39
43249,1,101,55.5,202401,2026-02-21 17:35:39
43250,2,102,57.0,202502,2026-02-21 17:35:39
43251,3,103,58.5,202103,2026-02-21 17:35:39
43252,4,104,60.0,202204,2026-02-21 17:35:39
43253,5,101,58.0,202305,2026-02-21 17:35:39
43254,6,102,59.5,202406,2026-02-21 17:35:39
43255,7,103,61.0,202507,2026-02-21 17:35:39
43256,8,104,62.5,202108,2026-02-21 17:35:39
43257,1,101,64.0,202209,2026-02-21 17:35:39
43258,2,102,65.5,202310,2026-02-21 17:35:39
43259,3,103,67.0,202411,2026-02-21 17:35:39
43260,4,104,65.0,202512,2026-02-21 17:35:39
43261,5,101,66.5,202101,2026-02-21 17:35:39
43262,6,102,68.0,202202,2026-02-21 17:35:39
43263,7,103,69.5,202303,2026-02-21 17:35:39
43264,8,104,71.0,202404,2026-02-21 17:35:39
43265,1,101,72.5,202505,2026-02-21 17:35:39
43266,2,102,74.0,202106,2026-02-21 17:35:39
43267,3,103,72.0,202207,2026-02-21 17:35:39
43268,4,104,73.5,202308,2026-02-21 17:35:39
43269,5,101,75.0,202409,2026-02-21 17:35:39
43270,6,102,76.5,202510,2026-02-21 17:35:39
43271,7,103,78.0,202111,2026-02-21 17:35:39
43272,8,104,79.5,202212,2026-02-21 17:35:39
43273,1,101,81.0,202301,2026-02-21 17:35:39
43274,2,102,79.0,202402,2026-02-21 17:35:39
43275,3,103,80.5,202503,2026-02-21 17:35:39
43276,4,104,82.0,202104,2026-02-21 17:35:39
43277,5,101,83.5,202205,2026-02-21 17:35:39
43278,6,102,85.0,202306,2026-02-21 17:35:39
43279,7,103,86.5,202407,2026-02-21 17:35:39
43280,8,104,88.0,202508,2026-02-21 17:35:39
43281,1,101,86.0,202109,2026-02-21 17:35:39
43282,2,102,87.5,202210,2026-02-21 17:35:39
43283,3,103,89.0,202311,2026-02-21 17:35:39
43284,4,104,90.5,202412,2026-02-21 17:35:39
43285,5,101,92.0,202501,2026-02-21 17:35:39
43286,6,102,93.5,202102,2026-02-21 17:35:39
43287,7,103,95.0,202203,2026-02-21 17:35:39
43288,8,104,93.0,202304,2026-02-21 17:35:39
43289,1,101,94.5,202405,2026-02-21 17:35:39
43290,2,102,51.0,202506,2026-02-21 17:35:39
43291,3,103,52.5,202107,2026-02-21 17:35:39
43292,4,104,54.0,202208,2026-02-21 17:35:39
43293,5,101,55.5,202309,2026-02-21 17:35:39
43294,6,102,57.0,202410,2026-02-21 17:35:39
43295,7,103,55.0,202511,2026-02-21 17:35:39
43296,8,104,56.5,202112,2026-02-21 17:35:39
43297,1,101,58.0,202201,2026-02-21 17:35:39
43298,2,102,59.5,202302,2026-02-21 17:35:39
43299,3,103,61.0,202403,2026-02-21 17:35:39
43300,4,104,62.5,202504,2026-02-21 17:35:39
43301,5,101,64.0,202105,2026-02-21 17:35:39
43302,6,102,62.0,202206,2026-02-21 17:35:39
43303,7,103,63.5,202307,2026-02-21 17:35:39
43304,8,104,65.0,202408,2026-02-21 17:35:39
43305,1,101,66.5,202509,2026-02-21 17:35:39
43306,2,102,68.0,202110,2026-02-21 17:35:39
43307,3,103,69.5,202211,2026-02-21 17:35:39
43308,4,104,71.0,202312,2026-02-21 17:35:39
43309,5,101,69.0,202401,2026-02-21 17:35:39
43310,6,102,70.5,202502,2026-02-21 17:35:39
43311,7,103,72.0,202103,2026-02-21 17:35:39
43312,8,104,73.5,202204,2026-02-21 17:35:39
43313,1,101,75.0,202305,2026-02-21 17:35:39
43314,2,102,76.5,202406,2026-02-21 17:35:39
43315,3,103,78.0,202507,2026-02-21 17:35:39
43316,4,104,76.0,202108,2026-02-21 17:35:39
43317,5,101,77.5,202209,2026-02-21 17:35:39
43318,6,102,79.0,202310,2026-02-21 17:35:39
43319,7,103,80.5,202411,2026-02-21 17:35:39
43320,8,104,82.0,202512,2026-02-21 17:35:39
43321,1,101,83.5,202101,2026-02-21 17:35:39
43322,2,102,85.0,202202,2026-02-21 17:35:39
43323,3,103,83.0,202303,2026-02-21 17:35:39
43324,4,104,84.5,202404,2026-02-21 17:35:39
43325,5,101,86.0,202505,2026-02-21 17:35:39
43326,6,102,87.5,202106,2026-02-21 17:35:39
43327,7,103,89.0,202207,2026-02-21 17:35:39
43328,8,104,90.5,202308,2026-02-21 17:35:39
43329,1,101,92.0,202409,2026-02-21 17:35:39
43330,2,102,90.0,202510,2026-02-21 17:35:39
43331,3,103,91.5,202111,2026-02-21 17:35:39
43332,4,104,93.0,202212,2026-02-21 17:35:39
43333,5,101,94.5,202301,2026-02-21 17:35:39
43334,6,102,96.0,202402,2026-02-21 17:35:39
43335,7,103,52.5,202503,2026-02-21 17:35:39
43336,8,104,54.0,202104,2026-02-21 17:35:39
43337,1,101,52.0,202205,2026-02-21 17:35:39
43338,2,102,53.5,202306,2026-02-21 17:35:39
43339,3,103,55.0,202407,2026-02-21 17:35:39
43340,4,104,56.5,202508,2026-02-21 17:35:39
43341,5,101,58.0,202109,2026-02-21 17:35:39
43342,6,102,59.5,202210,2026-02-21 17:35:39
43343,7,103,61.0,202311,2026-02-21 17:35:39
43344,8,104,59.0,202412,2026-02-21 17:35:39
43345,1,101,60.5,202501,2026-02-21 17:35:39
43346,2,102,62.0,202102,2026-02-21 17:35:39
43347,3,103,63.5,202203,2026-02-21 17:35:39
43348,4,104,65.0,202304,2026-02-21 17:35:39
43349,5,101,66.5,202405,2026-02-21 17:35:39
43350,6,102,68.0,202506,2026-02-21 17:35:39
43351,7,103,66.0,202107,2026-02-21 17:35:39
43352,8,104,67.5,202208,2026-02-21 17:35:39
43353,1,101,69.0,202309,2026-02-21 17:35:39
43354,2,102,70.5,202410,2026-02-21 17:35:39
43355,3,103,72.0,202511,2026-02-21 17:35:39
43356,4,104,73.5,202112,2026-02-21 17:35:39
43357,5,101,75.0,202201,2026-02-21 17:35:39
43358,6,102,73.0,202302,2026-02-21 17:35:39
43359,7,103,74.5,202403,2026-02-21 17:35:39
43360,8,104,76.0,202504,2026-02-21 17:35:39
43361,1,101,77.5,202105,2026-02-21 17:35:39
43362,2,102,79.0,202206,2026-02-21 17:35:39
43363,3,103,80.5,202307,2026-02-21 17:35:39
43364,4,104,82.0,202408,2026-02-21 17:35:39
43365,5,101,80.0,202509,2026-02-21 17:35:39
43366,6,102,81.5,202110,2026-02-21 17:35:39
43367,7,103,83.0,202211,2026-02-21 17:35:39
43368,8,104,84.5,202312,2026-02-21 17:35:39
43369,1,101,86.0,202401,2026-02-21 17:35:39
43370,2,102,87.5,202502,2026-02-21 17:35:39
43371,3,103,89.0,202103,2026-02-21 17:35:39
43372,4,104,87.0,202204,2026-02-21 17:35:39
43373,5,101,88.5,202305,2026-02-21 17:35:39
43374,6,102,90.0,202406,2026-02-21 17:35:39
43375,7,103,91.5,202507,2026-02-21 17:35:39
43376,8,104,93.0,202108,2026-02-21 17:35:39
43377,1,101,94.5,202209,2026-02-21 17:35:39
43378,2,102,96.0,202310,2026-02-21 17:35:39
43379,3,103,94.0,202411,2026-02-21 17:35:39
43380,4,104,50.5,202512,2026-02-21 17:35:39
43381,5,101,52.0,202101,2026-02-21 17:35:39
43382,6,102,53.5,202202,2026-02-21 17:35:39
43383,7,103,55.0,202303,2026-02-21 17:35:39
43384,8,104,56.5,202404,2026-02-21 17:35:39
43385,1,101,58.0,202505,2026-02-21 17:35:39
43386,2,102,56.0,202106,2026-02-21 17:35:39
43387,3,103,57.5,202207,2026-02-21 17:35:39
43388,4,104,59.0,202308,2026-02-21 17:35:39
43389,5,101,60.5,202409,2026-02-21 17:35:39
43390,6,102,62.0,202510,2026-02-21 17:35:39
43391,7,103,63.5,202111,2026-02-21 17:35:39
43392,8,104,65.0,202212,2026-02-21 17:35:39
43393,1,101,63.0,202301,2026-02-21 17:35:39
43394,2,102,64.5,202402,2026-02-21 17:35:39
43395,3,103,66.0,202503,2026-02-21 17:35:39
43396,4,104,67.5,202104,2026-02-21 17:35:39
43397,5,101,69.0,202205,2026-02-21 17:35:39
43398,6,102,70.5,202306,2026-02-21 17:35:39
43399,7,103,72.0,202407,2026-02-21 17:35:39
43400,8,104,70.0,202508,2026-02-21 17:35:39
43401,1,101,71.5,202109,2026-02-21 17:35:39
43402,2,102,73.0,202210,2026-02-21 17:35:39
43403,3,103,74.5,202311,2026-02-21 17:35:39
43404,4,104,76.0,202412,2026-02-21 17:35:39
43405,5,101,77.5,202501,2026-02-21 17:35:39
43406,6,102,79.0,202102,2026-02-21 17:35:39
43407,7,103,77.0,202203,2026-02-21 17:35:39
43408,8,104,78.5,202304,2026-02-21 17:35:39
43409,1,101,80.0,202405,2026-02-21 17:35:39
43410,2,102,81.5,202506,2026-02-21 17:35:39
43411,3,103,83.0,202107,2026-02-21 17:35:39
43412,4,104,84.5,202208,2026-02-21 17:35:39
43413,5,101,86.0,202309,2026-02-21 17:35:39
43414,6,102,84.0,202410,2026-02-21 17:35:39
43415,7,103,85.5,202511,2026-02-21 17:35:39
43416,8,104,87.0,202112,2026-02-21 17:35:39
43417,1,101,88.5,202201,2026-02-21 17:35:39
43418,2,102,90.0,202302,2026-02-21 17:35:39
43419,3,103,91.5,202403,2026-02-21 17:35:39
43420,4,104,93.0,202504,2026-02-21 17:35:39
43421,5,101,91.0,202105,2026-02-21 17:35:39
43422,6,102,92.5,202206,2026-02-21 17:35:39
43423,7,103,94.0,202307,2026-02-21 17:35:39
43424,8,104,95.5,202408,2026-02-21 17:35:39
43425,1,101,52.0,202509,2026-02-21 17:35:39
43426,2,102,53.5,202110,2026-02-21 17:35:39
43427,3,103,55.0,202211,2026-02-21 17:35:39
43428,4,104,53.0,202312,2026-02-21 17:35:39
43429,5,101,54.5,202401,2026-02-21 17:35:39
43430,6,102,56.0,202502,2026-02-21 17:35:39
43431,7,103,57.5,202103,2026-02-21 17:35:39
43432,8,104,59.0,202204,2026-02-21 17:35:39
43433,1,101,60.5,202305,2026-02-21 17:35:39
43434,2,102,62.0,202406,2026-02-21 17:35:39
43435,3,103,60.0,202507,2026-02-21 17:35:39
43436,4,104,61.5,202108,2026-02-21 17:35:39
43437,5,101,63.0,202209,2026-02-21 17:35:39
43438,6,102,64.5,202310,2026-02-21 17:35:39
43439,7,103,66.0,202411,2026-02-21 17:35:39
43440,8,104,67.5,202512,2026-02-21 17:35:39
43441,1,101,69.0,202101,2026-02-21 17:35:39
43442,2,102,67.0,202202,2026-02-21 17:35:39
43443,3,103,68.5,202303,2026-02-21 17:35:39
43444,4,104,70.0,202404,2026-02-21 17:35:39
43445,5,101,71.5,202505,2026-02-21 17:35:39
43446,6,102,73.0,202106,2026-02-21 17:35:39
43447,7,103,74.5,202207,2026-02-21 17:35:39
43448,8,104,76.0,202308,2026-02-21 17:35:39
43449,1,101,74.0,202409,2026-02-21 17:35:39
43450,2,102,75.5,202510,2026-02-21 17:35:39
43451,3,103,77.0,202111,2026-02-21 17:35:39
43452,4,104,78.5,202212,2026-02-21 17:35:39
43453,5,101,80.0,202301,2026-02-21 17:35:39
43454,6,102,81.5,202402,2026-02-21 17:35:39
43455,7,103,83.0,202503,2026-02-21 17:35:39
43456,8,104,81.0,202104,2026-02-21 17:35:39
43457,1,101,82.5,202205,2026-02-21 17:35:39
43458,2,102,84.0,202306,2026-02-21 17:35:39
43459,3,103,85.5,202407,2026-02-21 17:35:39
43460,4,104,87.0,202508,2026-02-21 17:35:39
43461,5,101,88.5,202109,2026-02-21 17:35:39
43462,6,102,90.0,202210,2026-02-21 17:35:39
43463,7,103,88.0,202311,2026-02-21 17:35:39
43464,8,104,89.5,202412,2026-02-21 17:35:39
43465,1,101,91.0,202501,2026-02-21 17:35:39
43466,2,102,92.5,202102,2026-02-21 17:35:39
43467,3,103,94.0,202203,2026-02-21 17:35:39
43468,4,104,95.5,202304,2026-02-21 17:35:39
43469,5,101,97.0,202405,2026-02-21 17:35:39
43470,6,102,50.0,202506,2026-02-21 17:35:39
43471,7,103,51.5,202107,2026-02-21 17:35:39
43472,8,104,53.0,202208,2026-02-21 17:35:39
43473,1,101,54.5,202309,2026-02-21 17:35:39
43474,2,102,56.0,202410,2026-02-21 17:35:39
43475,3,103,57.5,202511,2026-02-21 17:35:39
43476,4,104,59.0,202112,2026-02-21 17:35:39
43477,5,101,57.0,202201,2026-02-21 17:35:39
43478,6,102,58.5,202302,2026-02-21 17:35:39
43479,7,103,60.0,202403,2026-02-21 17:35:39
43480,8,104,61.5,202504,2026-02-21 17:35:39
43481,1,101,63.0,202105,2026-02-21 17:35:39
43482,2,102,64.5,202206,2026-02-21 17:35:39
43483,3,103,66.0,202307,2026-02-21 17:35:39
43484,4,104,64.0,202408,2026-02-21 17:35:39
43485,5,101,65.5,202509,2026-02-21 17:35:39
43486,6,102,67.0,202110,2026-02-21 17:35:39
43487,7,103,68.5,202211,2026-02-21 17:35:39
43488,8,104,70.0,202312,2026-02-21 17:35:39
43489,1,101,71.5,202401,2026-02-21 17:35:39
43490,2,102,73.0,202502,2026-02-21 17:35:39
43491,3,103,71.0,202103,2026-02-21 17:35:39
43492,4,104,72.5,202204,2026-02-21 17:35:39
